ano,cbo,n,mean_h,p50,pct_30,pct_36,pct_40,pct_44,d_mean_h,d_pct_30,d_pct_36,d_pct_40,d_pct_44,score_drop44,score_rise36,score_drop_mean
2017,0101,6719,38.262390236642354,40,0.04509599642803989,0.1404970977824081,0.339187379074267,0.3607679714243191,-2.198647516751727,-0.018322266543877537,0.0860057457273588,-0.02123664919428425,-0.12798040127421167,-0.12798040127421167,0.0860057457273588,-2.198647516751727
2018,0101,5308,39.97136397889979,40,0.016578749058025623,0.04050489826676714,0.44856819894498867,0.42162773172569706,1.7089737422574345,-0.028517247370014265,-0.09999219951564095,0.10938081987072168,0.06085976030137796,0.06085976030137796,-0.09999219951564095,1.7089737422574345
2003,0102,37897,39.982109401799605,40,0.0002902604427791118,0.0012665910230361243,0.9832704435707312,0.012322875161622292,,,,,,,,
2004,0102,36885,39.986715466992145,40,0.0001897790429713976,0.0018164565541548055,0.9874474718720347,0.008377389182594551,0.004606065192540143,-0.0001004813998077142,0.0005498655311186812,0.004177028301303509,-0.003945485979027741,-0.003945485979027741,0.0005498655311186812,0.004606065192540143
2005,0102,36995,40.02773347749687,40,5.406135964319503e-05,0.00013515339910798757,0.990728476821192,0.00859575618326801,0.04101801050472176,-0.00013571768332820258,-0.001681303155046818,0.0032810049491572846,0.00021836700067345838,0.00021836700067345838,-0.001681303155046818,0.04101801050472176
2006,0102,37731,39.972648485330275,40,2.6503405687630862e-05,0.010919403143303915,0.9790888129124593,0.009011157933794492,-0.05508499216659146,-2.7557953955564167e-05,0.010784249744195928,-0.011639663908732722,0.00041540175052648225,0.00041540175052648225,0.010784249744195928,-0.05508499216659146
2007,0102,35596,39.98162714911791,40,2.8093044162265425e-05,0.011827171592313742,0.9742105854590404,0.01300707944712889,0.008978663787637231,1.5896384746345628e-06,0.0009077684490098274,-0.004878227453418926,0.003995921513334399,0.003995921513334399,0.0009077684490098274,0.008978663787637231
2008,0102,41383,39.899668946185685,40,0.0012082255998840104,0.0018365029118236958,0.9808375419858396,0.008481743711185753,-0.08195820293222766,0.0011801325557217448,-0.009990668680490047,0.0066269565267992325,-0.004525335735943138,-0.004525335735943138,-0.009990668680490047,-0.08195820293222766
2009,0102,42894,39.9405511260316,40,0.001142350911549401,0.0032172331794656597,0.9856856436797687,0.006014827248566233,0.0408821798459158,-6.587468833460942e-05,0.0013807302676419639,0.00484810169392913,-0.0024669164626195195,-0.0024669164626195195,0.0013807302676419639,0.0408821798459158
2010,0102,42444,39.86071058335689,40,0.00826972010178117,0.002921496560173405,0.9790783149561776,0.005489586278390349,-0.07984054267470952,0.007127369190231769,-0.00029573661929225463,-0.006607328723591155,-0.0005252409701758838,-0.0005252409701758838,-0.00029573661929225463,-0.07984054267470952
2011,0102,45292,39.9088580764815,40,0.0020754217080279076,0.0029585798816568047,0.9830433630663252,0.006447054667490948,0.04814749312460975,-0.006194298393753262,3.708332148339962e-05,0.00396504811014764,0.0009574683891005985,0.0009574683891005985,3.708332148339962e-05,0.04814749312460975
2012,0102,43626,39.90684454224551,40,0.001948379406775776,0.0030257186081694403,0.9827167285563655,0.006601567872369688,-0.0020135342359921538,-0.0001270423012521317,6.713872651263565e-05,-0.0003266345099597334,0.00015451320487874006,0.00015451320487874006,6.713872651263565e-05,-0.0020135342359921538
2013,0102,45028,39.92142666785104,40,0.0013991294305765302,0.003930887447810252,0.984676201474638,0.005441058896686506,0.014582125605528518,-0.0005492499761992457,0.0009051688396408113,0.0019594729182724757,-0.001160508975683182,-0.001160508975683182,0.0009051688396408113,0.014582125605528518
2014,0102,48072,39.92382259943424,40,0.0018513895822932268,0.0009152937260775504,0.9836703278415709,0.00802962223331669,0.002395931583201616,0.0004522601517166966,-0.0030155937217327014,-0.0010058736330670337,0.002588563336630185,0.002588563336630185,-0.0030155937217327014,0.002395931583201616
2015,0102,47986,39.90213812361939,40,0.0028133205518276164,0.0011878464552161046,0.9845579960821906,0.005376568165715,-0.021684475814851112,0.0009619309695343896,0.00027255272913855424,0.000887668240619699,-0.002653054067601691,-0.002653054067601691,0.00027255272913855424,-0.021684475814851112
2016,0102,50226,39.92440170429661,40,0.002170190737864851,0.0012145104129335405,0.983713614462629,0.007705172619758691,0.022263580677226003,-0.0006431298139627653,2.666395771743586e-05,-0.0008443816195616849,0.0023286044540436913,0.0023286044540436913,2.666395771743586e-05,0.022263580677226003
2017,0102,49588,39.988505283536334,40,0.0016132935387593772,0.0008873114463176575,0.9935064935064936,0.003650076631443091,0.06410357923972043,-0.0005568971991054739,-0.00032719896661588294,0.00979287904386461,-0.0040550959883156,-0.0040550959883156,-0.00032719896661588294,0.06410357923972043
2018,0102,51224,40.00404107449634,40,0.0001952209901608621,0.000370919881305638,0.9960955801967828,0.0031235358425737935,0.015535790960008455,-0.0014180725485985152,-0.0005163915650120195,0.002589086690289233,-0.0005265407888692974,-0.0005265407888692974,-0.0005163915650120195,0.015535790960008455
2019,0102,25154,40.01172775701681,40,0.0003975510853144629,0.0005168164109088018,0.9919694680766479,0.006639103124751531,0.007686682520464672,0.00020233009515360081,0.0001458965296031638,-0.004126112120134917,0.003515567282177737,0.003515567282177737,0.0001458965296031638,0.007686682520464672
2003,0103,214101,40.013652435065744,40,9.341385607727194e-06,9.341385607727195e-05,0.9960859594303623,0.003745895628698605,,,,,,,,
2004,0103,210244,40.00666368600296,40,9.512756606609463e-06,8.561480945948517e-05,0.9979119499248492,0.001954871482658245,-0.006988749062784905,1.713709988822693e-07,-7.799046617786777e-06,0.001825990494486951,-0.00179102414604036,-0.00179102414604036,-7.799046617786777e-06,-0.006988749062784905
2005,0103,202462,39.944582193202024,40,0.005877646175578627,8.890557240371033e-05,0.9930406693601762,0.0009779612964408136,-0.06208149280093522,0.005868133418972018,3.290762944225162e-06,-0.004871280564673008,-0.0009769101862174313,-0.0009769101862174313,3.290762944225162e-06,-0.06208149280093522
2006,0103,196279,39.937802821493754,40,0.006220736808318771,0.0006928912415490196,0.9922763005721448,0.0007845974352834486,-0.006779371708269366,0.00034309063274014315,0.0006039856691453093,-0.0007643687880314332,-0.00019336386115736503,-0.00019336386115736503,0.0006039856691453093,-0.006779371708269366
2007,0103,177661,39.91447757245536,40,0.00869070870928341,0.0006923297741203753,0.9895249942305853,0.001075081193959282,-0.02332524903839328,0.0024699719009646393,-5.614674286442359e-07,-0.002751306341559512,0.00029048375867583355,0.00029048375867583355,-5.614674286442359e-07,-0.02332524903839328
2008,0103,213433,39.90908622377974,40,0.00946901369516429,9.370622162458476e-06,0.9895470709777776,0.0009651740827332231,-0.0053913486756229645,0.0007783049858808809,-0.0006829591519579169,2.2076747192345536e-05,-0.00010990711122605898,-0.00010990711122605898,-0.0006829591519579169,-0.0053913486756229645
2009,0103,224099,39.867152463866454,40,0.013578820075056114,8.924627062146641e-06,0.9856179634893507,0.0007853671814689044,-0.04193375991328452,0.004109806379891823,-4.4599510031183524e-07,-0.003929107488426897,-0.00017980690126431873,-0.00017980690126431873,-4.4599510031183524e-07,-0.04193375991328452
2010,0103,212505,39.978828733441624,40,0.0023858262158537448,2.3528858144514246e-05,0.9966965483165102,0.0008658619797181243,0.1116762695751703,-0.011192993859202369,1.4604231082367604e-05,0.01107858482715951,8.049479824921994e-05,8.049479824921994e-05,1.4604231082367604e-05,0.1116762695751703
2011,0103,236880,39.84408561296848,40,0.015961668355285376,2.9550827423167847e-05,0.98298294495103,0.0010131712259371835,-0.1347431204731464,0.01357584213943163,6.021969278653602e-06,-0.01371360336548022,0.00014730924621905912,0.00014730924621905912,6.021969278653602e-06,-0.1347431204731464
2012,0103,217360,39.809725800515224,40,0.01935958778064041,2.3003312476996687e-05,0.9796236658078763,0.0009661391240338608,-0.03435981245325337,0.003397919425355035,-6.54751494617116e-06,-0.003359279143153704,-4.7032101903322606e-05,-4.7032101903322606e-05,-6.54751494617116e-06,-0.03435981245325337
2013,0103,293696,39.877761358683784,40,0.012380148180431467,1.361952495096971e-05,0.9868741828285029,0.000660546960122031,0.06803555816856033,-0.006979439600208944,-9.383787526026977e-06,0.007250517020626623,-0.0003055921639118299,-0.0003055921639118299,-9.383787526026977e-06,0.06803555816856033
2014,0103,307908,39.892945295347914,40,0.010733725658313523,0.0001201657637995765,0.9883504163581329,0.0006982605193759175,0.01518393666412976,-0.0016464225221179442,0.00010654623884860678,0.00147623352963,3.7713559253886564e-05,3.7713559253886564e-05,0.00010654623884860678,0.01518393666412976
2015,0103,279428,39.856997151323434,40,0.014440213579168873,2.5051175973775e-05,0.9848118298810427,0.000647751835893325,-0.035948144024480655,0.00370648792085535,-9.51145878258015e-05,-0.0035385864770902664,-5.050868348259257e-05,-5.050868348259257e-05,-9.51145878258015e-05,-0.035948144024480655
