efficiency_mode,sigma_sub,wedge_relief_national,omega,hourly_ratio_target,hourly_ratio_implied,bridge_residual,baseline_operator_h0,hours_cap,tau_national,tau_national_cap,pi_national,Y0,Y1,dY_pct,A_req_pct,A_req_signed_pct,A_req_nonnegative_pct,A_req_frozen_pct,baseline_informality_pct,informality_pct,dInf_pp,restoration_residual,frozen_restoration_residual,max_kkt_violation,baseline_NF,reform_NF,compensated_NF,NF_init,gamma_F
bilateral,0.8500000000000001,0.03333333333333333,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,2.7280496747744754,0.0,4.438080695841566,4.3787342618312355,-1.3372094397908874,1.2898617629999443,1.2898617629999443,1.2898617629999443,1.4964841979787202,38.60008721172534,38.226751725235246,-0.37333548649009507,2.220446049250313e-16,0.0,1.997290137098484e-15,0.3622594854508205,0.36446216482111204,0.3655062300721492,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.05,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,2.6810143355542255,0.0,4.438080695841566,4.382554633509495,-1.2511278216301491,1.2080931087524283,1.2080931087524283,1.2080931087524283,1.4964841979787202,38.60008721172534,37.98734848487007,-0.612738726855272,4.440892098500626e-16,0.0,1.3322676295501878e-15,0.3622594854508205,0.3658746439392666,0.3668313647436111,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.06666666666666667,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,2.633978996333976,0.0,4.438080695841566,4.386288125184231,-1.1670038065297872,1.1280197508393375,1.1280197508393375,1.1280197508393375,1.4964841979787202,38.60008721172534,37.74925661338537,-0.8508305983399633,-4.440892098500626e-16,0.0,1.3322676295501878e-15,0.3622594854508205,0.3672793859810263,0.36815300750890906,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.08333333333333333,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,2.5869436571137268,0.0,4.438080695841566,4.389935259845649,-1.0848256103371035,1.0496407766593663,1.0496407766593663,1.0496407766593663,1.4964841979787202,38.60008721172534,37.51248928078475,-1.087597930940587,6.661338147750939e-16,0.0,1.867429821889033e-15,0.3622594854508205,0.36867631324336997,0.3694709822787129,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.1,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,2.5399083178934774,0.0,4.438080695841566,4.393496581099737,-1.0045809843792108,0.9729546542643019,0.9729546542643019,0.9729546542643019,1.4964841979787202,38.60008721172534,37.27705901805053,-1.3230281936748078,0.0,0.0,1.8918243707699567e-15,0.3622594854508205,0.37006535179350186,0.3707851152080501,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.11666666666666667,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,2.4928729786732275,0.0,4.438080695841566,4.396972652396684,-0.9262572328484153,0.8979592356428867,0.8979592356428867,0.8979592356428867,1.4964841979787202,38.60008721172534,37.0429777214671,-1.5571094902582294,-2.220446049250313e-16,0.0,2.2471174226934565e-15,0.3622594854508205,0.37144643144334405,0.3720952348545974,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.13333333333333333,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,2.445837639452978,0.0,4.438080695841566,4.4003640562565005,-0.8498412302508473,0.8246517609398207,0.8246517609398207,0.8246517609398207,1.4964841979787202,38.60008721172534,36.81025665754333,-1.7898305541820092,-5.551115123125783e-16,0.0,1.3322676295501878e-15,0.3622594854508205,0.37281948572049434,0.3734011723322722,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.15,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,2.3988023002327283,0.0,4.438080695841566,4.403671393493265,-0.7753194388858797,0.7530288635976046,0.7530288635976046,0.7530288635976046,1.4964841979787202,38.60008721172534,36.57890646850793,-2.0211807432174043,-2.220446049250313e-16,0.0,2.481413512167574e-15,0.3622594854508205,0.3741844518358032,0.37470276145976283,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.16666666666666666,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,2.351766961012479,0.0,4.438080695841566,4.40689528243928,-0.7026779263276106,0.683086576401104,0.683086576401104,0.683086576401104,1.4964841979787202,38.60008721172534,36.34893717835176,-2.2511500333735723,2.220446049250313e-16,0.0,1.9106894885712045e-15,0.3622594854508205,0.3755412706477246,0.37599983890365474,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.18333333333333332,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,2.304731621792229,0.0,4.438080695841566,4.410036358170419,-0.6319023828796899,0.6148203384052753,0.6148203384052753,0.6148203384052753,1.4964841979787202,38.60008721172534,36.12035819939003,-2.4797290123353024,-2.220446049250313e-16,0.0,1.3322676295501878e-15,0.3622594854508205,0.3768898866235988,0.3772922443158328,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.2,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,2.2576962825719797,0.0,4.438080695841566,4.4130952717339005,-0.5629781389751787,0.5482250027215807,0.5482250027215807,0.5482250027215807,1.4964841979787202,38.60008721172534,35.89317833931756,-2.706908872407776,-2.220446049250313e-16,0.0,4.00677754863743e-15,0.3622594854508205,0.3782302477980264,0.3785798204648654,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.21666666666666667,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,2.21066094335173,0.0,4.438080695841566,4.416072689379664,-0.4958901824953954,0.4832948451364727,0.4832948451364727,0.4832948451364727,1.4964841979787202,38.60008721172534,35.66740580872982,-2.9326814029955237,4.440892098500626e-16,0.0,1.3322676295501878e-15,0.3622594854508205,0.3795623057284941,0.3798624133610962,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.23333333333333334,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,2.1636256041314805,0.0,4.438080695841566,4.4189692917964685,-0.4306231759824586,0.4200235735325464,0.4200235735325464,0.4200235735325464,1.4964841979787202,38.60008721172534,35.44304822908301,-3.157038982642324,-2.220446049250313e-16,0.0,4.623038063478191e-15,0.3622594854508205,0.3808860154484102,0.38113987237520147,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.25,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,2.116590264911231,0.0,4.438080695841566,4.421785773353787,-0.3671614737209894,0.35840433808191907,0.35840433808191907,0.35840433808191907,1.4964841979787202,38.60008721172534,35.220112641065235,-3.3799745706601048,4.440892098500626e-16,0.0,2.42037292985664e-15,0.3622594854508205,0.3822013354177151,0.38241205034999143,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.26666666666666666,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,2.0695549256909813,0.0,4.438080695841566,4.424522841350528,-0.305489138666204,0.29842974217577645,0.29842974217577645,0.29842974217577645,1.4964841979787202,38.60008721172534,34.998605513352416,-3.6014816983729157,-2.220446049250313e-16,0.0,1.3322676295501878e-15,0.3622594854508205,0.3835082274712207,0.38367880370526425,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.2833333333333333,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,2.022519586470732,0.0,4.438080695841566,4.427181215271515,-0.24558995919707893,0.24009185405700073,0.24009185405700073,0.24009185405700073,1.4964841979787202,38.60008721172534,34.778532751721755,-3.821554460003579,0.0,0.0,5.0948828489438824e-15,0.3622594854508205,0.3848066567648416,0.3849399925355511,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.3,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,1.975484247250482,0.0,4.438080695841566,4.4297616260526755,-0.18744746567328496,0.18338221911560204,0.18338221911560204,0.18338221911560204,1.4964841979787202,38.60008721172534,34.559899708495806,-4.040187503229525,-2.220446049250313e-16,0.0,2.1738253558334364e-15,0.3622594854508205,0.3860965917198747,0.38619548070061294,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.31666666666666665,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,1.9284489080302327,0.0,4.438080695841566,4.432264815355771,-0.13104494677719236,0.1282918728092719,0.1282918728092719,0.1282918728092719,1.4964841979787202,38.60008721172534,34.34271119229153,-4.257376019433806,0.0,0.0,4.025642666438678e-15,0.3622594854508205,0.38737800396547994,0.38744513590858337,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.3333333333333333,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,1.8814135688099833,0.0,4.438080695841566,4.434691534853458,-0.076365465623085,0.07481135416793627,0.07481135416793627,0.07481135416793627,1.4964841979787202,38.60008721172534,34.126971478047544,-4.4731157336777905,8.881784197001252e-16,0.0,1.3322676295501878e-15,0.3622594854508205,0.38865086827951945,0.3886888297916771,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.35,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,1.8343782295897335,0.0,4.438080695841566,4.437042545525448,-0.023391875616207702,0.02293071981449568,0.02293071981449568,0.02293071981449568,1.4964841979787202,38.60008721172534,33.91268431730489,-4.68740289442045,-2.5979218776228663e-13,0.0,3.2964082852249277e-15,0.3622594854508205,0.38991516252790115,0.38992643797439813,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.36666666666666664,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,1.787342890369484,0.0,4.438080695841566,4.4393186169664185,0.027893163952885658,-0.02736044136191218,-0.02736044136191218,0.0,1.4964841979787202,38.60008721172534,33.69985294871554,-4.900234263009795,4.440892098500626e-16,0.0,2.0584662446809787e-15,0.3622594854508205,0.3911708676025783,0.3911578401343126,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.3833333333333333,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,1.7403075511492343,0.0,4.438080695841566,4.441520526706364,0.07750717259427109,-0.07607299345967489,-0.07607299345967489,0.0,1.4964841979787202,38.60008721172534,33.48848010875486,-5.111607102970483,2.220446049250313e-16,0.0,1.3322676295501878e-15,0.3622594854508205,0.39241796735834633,0.39238292005512326,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.4,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,1.6932722119289847,0.0,4.438080695841566,4.4436490595439055,0.12546783359657088,-0.12321823789728237,-0.12321823789728237,0.0,1.4964841979787202,38.60008721172534,33.27856804261366,-5.321519169111677,2.220446049250313e-16,0.0,1.9506965487359196e-15,0.3622594854508205,0.3936564485485794,0.3936015656725128,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.4166666666666667,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,1.6462368727087349,0.0,4.438080695841566,4.445705006893138,0.17179297931009252,-0.16880789776106964,-0.16880789776106964,0.0,1.4964841979787202,38.60008721172534,33.070118515246854,-5.529968696478482,2.220446049250313e-16,0.0,1.3322676295501878e-15,0.3622594854508205,0.39488630076004355,0.3948136691123703,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.43333333333333335,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,1.5992015334884855,0.0,4.438080695841566,4.447689166144454,0.21650057674460488,-0.2128541016774732,-0.2128541016774732,0.0,1.4964841979787202,38.60008721172534,32.86313282255613,-5.736954389169208,2.220446049250313e-16,0.0,1.795005116767001e-15,0.3622594854508205,0.3961075163469188,0.3960191267217422,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.45,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,1.552166194268236,0.0,4.438080695841566,4.449602340039818,0.25960871349293146,-0.2553693674329338,-0.2553693674329338,0.0,1.4964841979787202,38.60008721172534,32.657611802684706,-5.9424754090406315,2.220446049250313e-16,0.0,2.932116355269798e-15,0.3622594854508205,0.3973200903641602,0.3972178390925184,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.4666666666666667,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,1.5051308550479865,0.0,4.438080695841566,4.451445336062794,0.3011355839868113,-0.2963665853596087,-0.2963665853596087,0.0,1.4964841979787202,38.60008721172534,32.453555847402946,-6.146531364322389,0.0,0.0,1.3322676295501878e-15,0.3622594854508205,0.3985240205003226,0.3984097110779913,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.48333333333333334,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,1.4580955158277367,0.0,4.438080695841566,4.45321896584376,0.34109947609513025,-0.3358590015307916,-0.3358590015307916,0.0,1.4964841979787202,38.60008721172534,32.250964913564744,-6.349122298160593,-2.220446049250313e-16,0.0,1.3322676295501878e-15,0.3622594854508205,0.399719307009968,0.39959465180242865,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.5,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,1.4110601766074873,0.0,4.438080695841566,4.454924044580496,0.37951875806836455,-0.3738602008089287,-0.3738602008089287,0.0,1.4964841979787202,38.60008721172534,32.04983853461468,-6.550248677110659,2.220446049250313e-16,0.0,3.872336479249228e-15,0.3622594854508205,0.4009059526457734,0.4007725746638227,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.5166666666666666,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,1.364024837387238,0.0,4.438080695841566,4.456561390474426,0.4164118658359639,-0.41038408978857355,-0.41038408978857355,0.0,1.4964841979787202,38.60008721172534,31.85017583212725,-6.749911379598089,-2.220446049250313e-16,0.0,1.3322676295501878e-15,0.3622594854508205,0.4020839625904492,0.4019433973299975,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.5333333333333333,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,1.316989498166988,0.0,4.438080695841566,4.458131824182739,0.45179729066127106,-0.4454448796747723,-0.4454448796747723,0.0,1.4964841979787202,38.60008721172534,31.651975527360378,-6.94811168436496,6.661338147750939e-16,0.0,1.3322676295501878e-15,0.3622594854508205,0.40325334438857374,0.4031070417282691,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.55,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,1.2699541589467385,0.0,4.438080695841566,4.459636168286504,0.4856935671569751,-0.47905706913776713,-0.47905706913776713,0.0,1.4964841979787202,38.60008721172534,31.45523595280534,-7.144851258920005,6.661338147750939e-16,0.0,2.5691254679216513e-15,0.3622594854508205,0.4044141078784485,0.40426343402887105,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.5666666666666667,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,1.222918819726489,0.0,4.438080695841566,4.4610752467748975,0.5181192616636521,-0.5112354271817332,-0.5112354271817332,0.0,1.4964841979787202,38.60008721172534,31.25995506371736,-7.340132148007977,4.440892098500626e-16,0.0,2.243864816176e-15,0.3622594854508205,0.40556626512406757,0.4054125046223702,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.5833333333333334,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,1.1758834805062393,0.0,4.438080695841566,4.462449884545643,0.5490929609935025,-0.5419949760659848,-0.5419949760659848,0.0,1.4964841979787202,38.60008721172534,31.066130449610682,-7.5339567621146575,4.440892098500626e-16,0.0,1.3322676295501878e-15,0.3622594854508205,0.40670983034729696,0.40655418809131005,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.6,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,1.1288481412859899,0.0,4.438080695841566,4.463760906921712,0.5786332615404621,-0.5713509743135003,-0.5713509743135003,0.0,1.4964841979787202,38.60008721172534,30.87375934570366,-7.726327866021676,2.220446049250313e-16,0.0,2.5656560209696977e-15,0.3622594854508205,0.4078448198603484,0.4076884231763266,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.6166666666666667,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,1.0818128020657403,0.0,4.438080695841566,4.4650091391842555,0.6067587587562651,-0.5993188998416166,-0.5993188998416166,0.0,1.4964841979787202,38.60008721172534,30.68283864429965,-7.9172485674256885,4.440892098500626e-16,0.0,2.7764249233008798e-15,0.3622594854508205,0.40897125199863205,0.4088151527369961,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.6333333333333333,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,1.0347774628454907,0.0,4.438080695841566,4.466195406121781,0.633488036992147,-0.6259144332473543,-0.6259144332473543,0.0,1.4964841979787202,38.60008721172534,30.493364906090456,-8.106722305634884,-2.220446049250313e-16,0.0,2.0170497216920324e-15,0.3622594854508205,0.4100891470540663,0.4099343237076749,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.65,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,0.987742123625241,0.0,4.438080695841566,4.467320531595509,0.6588396597056123,-0.6511534412782072,-0.6511534412782072,0.0,1.4964841979787202,38.60008721172534,30.305334371370027,-8.294752840355308,0.0,0.0,4.234460004859386e-15,0.3622594854508205,0.4111985272089168,0.41104588704860184,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.6666666666666666,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,0.9407067844049917,0.0,4.438080695841566,4.468385338120831,0.6828321600294673,-0.6750519605175032,-0.6750519605175032,0.0,1.4964841979787202,38.60008721172534,30.118742971146617,-8.48134424057872,-2.220446049250313e-16,0.0,2.039601126879731e-15,0.3622594854508205,0.41229941647023494,0.41214979769253723,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.6833333333333333,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,0.893671445184742,0.0,4.438080695841566,4.469390646464736,0.7054840317010758,-0.6976261813113727,-0.6976261813113727,0.0,1.4964841979787202,38.60008721172534,29.933586338142504,-8.666500873582834,4.440892098500626e-16,0.0,1.3322676295501878e-15,0.3622594854508205,0.4133918406049592,0.4132460144872128,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.7,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,0.8466361059644925,0.0,4.438080695841566,4.470337275259125,0.726813720349484,-0.7188924319637358,-0.7188924319637358,0.0,1.4964841979787202,38.60008721172534,29.749859817671307,-8.850227394054027,2.220446049250313e-16,0.0,1.3322676295501878e-15,0.3622594854508205,0.41447582707573927,0.4143345001338738,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.7166666666666667,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,0.7996007667442427,0.0,4.438080695841566,4.47122604062979,0.7468396151354417,-0.7388671632210908,-0.7388671632210908,0.0,1.4964841979787202,38.60008721172534,29.567558478383027,-9.03252873334231,-4.440892098500626e-16,0.0,2.3227947343329447e-15,0.3622594854508205,0.4155514049775401,0.4154152211221899,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.7333333333333333,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,0.7525654275239934,0.0,4.438080695841566,4.472057755840939,0.7655800407416757,-0.7575669330702861,-0.7575669330702861,0.0,1.4964841979787202,38.60008721172534,29.386677122868704,-9.213410088856634,-2.220446049250313e-16,0.0,6.180819744905364e-15,0.3622594854508205,0.41661860497507464,0.4164881476618133,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.75,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,0.7055300883037436,0.0,4.438080695841566,4.472833230955014,0.7830532497079323,-0.7750083918690476,-0.7750083918690476,0.0,1.4964841979787202,38.60008721172534,29.20721029811615,-9.392876913609188,-2.220446049250313e-16,0.0,9.543581203086404e-15,0.3622594854508205,0.4176774592411147,0.41755325361086054,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.7666666666666666,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,0.6584947490834943,0.0,4.438080695841566,4.4735532725076546,0.7992774151070803,-0.7912082678257493,-0.7912082678257493,0.0,1.4964841979787202,38.60008721172534,29.02915230580979,-9.57093490591554,0.0,0.0,1.4553896282576417e-14,0.3622594854508205,0.4187280013957222,0.41861051640159114,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.7833333333333333,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,0.6114594098632445,0.0,4.438080695841566,4.474218683197481,0.8142706235552799,-0.8061833528465234,-0.8061833528465234,0.0,1.4964841979787202,38.60008721172534,28.85249721246765,-9.747589999257682,2.220446049250313e-16,0.0,2.440062041308977e-14,0.3622594854508205,0.41977026644644083,0.41965991696355204,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.8,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,0.5644240706429948,0.0,4.438080695841566,4.474830261590548,0.8280508685526211,-0.8199504887622555,-0.8199504887622555,0.0,1.4964841979787202,38.60008721172534,28.677238859409748,-9.922848352315583,6.661338147750939e-16,0.0,4.316208848664793e-14,0.3622594854508205,0.42080429072948244,0.4207014396444532,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.8166666666666667,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,0.5173887314227453,0.0,4.438080695841566,4.475388801839117,0.8406360441464589,-0.8325265539495308,-0.8325265539495308,0.0,1.4964841979787202,38.60008721172534,28.503370872552107,-10.096716339173229,-2.220446049250313e-16,0.0,7.622461689615889e-14,0.3622594854508205,0.4218301118519425,0.42173507212903183,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.8333333333333334,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,0.47035339220249567,0.0,4.438080695841566,4.475895093414541,0.852043938912761,-0.8439284503548472,-0.8439284503548472,0.0,1.4964841979787202,38.60008721172534,28.330886672021272,-10.269200539704059,-2.220446049250313e-16,0.0,4.0793757261070596e-14,0.3622594854508205,0.42284776863507445,0.42276080535616317,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.85,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,0.42331805298224623,0.0,4.438080695841566,4.476349920853948,0.862292230248074,-0.8541730909325307,-0.8541730909325307,0.0,1.4964841979787202,38.60008721172534,28.159779481588366,-10.440307730136972,4.440892098500626e-16,0.0,5.152562404520111e-15,0.3622594854508205,0.4238573010586286,0.42377863343444166,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.8666666666666667,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,0.3762827137619965,0.0,4.438080695841566,4.476754063520396,0.8713984789656015,-0.8632773875037358,-0.8632773875037358,0.0,1.4964841979787202,38.60008721172534,27.99004233791031,-10.610044873815022,-4.440892098500626e-16,0.0,3.0830372976797804e-15,0.3622594854508205,0.4248587502063291,0.4247885535565217,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.8833333333333333,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,0.32924737454174713,0.0,4.438080695841566,4.477108295376284,0.8793801241893995,-0.8712582390409729,-0.8712582390409729,0.0,1.4964841979787202,38.60008721172534,27.82166809958701,-10.778419112138327,0.0,0.0,2.3271315430228867e-15,0.3622594854508205,0.4258521582124366,0.42579056591237835,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.9,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,0.2822120353214974,0.0,4.438080695841566,4.477413384769591,0.8862544785379622,-0.8781325203853108,-0.8781325203853108,0.0,1.4964841979787202,38.60008721172534,27.654649456021897,-10.945437755703436,-2.220446049250313e-16,0.0,2.3336367560577997e-15,0.3622594854508205,0.4268375682094708,0.4267846736017659,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.9166666666666666,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,0.23517669610124797,0.0,4.438080695841566,4.477670094232746,0.89203872359227,-0.883917071396656,-0.883917071396656,0.0,1.4964841979787202,38.60008721172534,27.48897893608843,-11.111108275636905,0.0,0.0,2.411265631607762e-15,0.3622594854508205,0.42781502427707824,0.4277708825460594,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.9333333333333333,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,0.18814135688099826,0.0,4.438080695841566,4.477879180293709,0.896749905639016,-0.8886286865779081,-0.8886286865779081,0.0,1.4964841979787202,38.60008721172534,27.324648916599468,-11.275438295125866,-3.7059244561987725e-13,0.0,2.486726102812753e-15,0.3622594854508205,0.4287845713920631,0.4287492013996886,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.95,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,0.14110601766074884,0.0,4.438080695841566,4.478041393298989,0.9004049316828855,-0.8922841048947805,-0.8922841048947805,0.0,1.4964841979787202,38.60008721172534,27.161651630578444,-11.438435581146894,1.98507876802978e-13,0.0,1.3322676295501878e-15,0.3622594854508205,0.42974625537958716,0.429719641461368,0.3622594854508205,0.06
bilateral,0.8500000000000001,0.9666666666666667,0.7970125671669103,1.6824732562046965,1.6824732562047187,2.220446049250313e-14,44.0,40.0,2.8221203532149746,0.09407067844049913,0.0,4.438080695841566,4.4781574772482715,0.9030205657201584,-0.8949000006966079,-0.8949000006966079,0.0,1.4964841979787202,38.60008721172534,26.9999791753311,-11.600108036394236,3.952393967665557e-14,0.0,2.8466812240779404e-15,0.3622594854508205,0.4307001228655465,0.4306822165852712,0.3622594854508205,0.06
