version,efficiency_mode,hours_cap,sigma_sub,omega,kappa,Y0,Y1,C0,C1,dY_pct,A_req_pct,A_req_frozen_pct,baseline_informality_pct,informality_pct,dInf_pp,dGHH_pct,CE_pct,hours_pct,efficiency_pct,reallocation_pct,decomposition_total_pct,dimension,E_Q,h_star,eta_I,bridge_target,bridge_residual,baseline_operator_h0,interpretation
empirical_sensitivity_topcoded44,bilateral,40,1.326,0.6753802439191128,0.003164705983623533,4.13576241145319,4.084966262758809,4.13576241145319,4.084966093310869,-1.2282172823494752,1.1474391947101203,1.09022699735275,38.600087211725366,39.002902094183725,0.4028148824583633,0.789229197428282,0.6182295379854876,-2.242915695220939,1.1644464606219223,-0.1497480477504538,-1.2282172823494708,efficiency,0.4,40.0,0.4,1.6824732562046965,2.4424906541753444e-15,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,bilateral,36,0.6,0.891239568734476,0.0021098039890823555,4.678887273641691,4.339387020836474,4.678887273641691,4.339386617873927,-7.256004108450675,7.497596445127908,8.102770948680904,38.60008721172507,37.97890401092198,-0.6211832008030882,-2.8589899824114267,-2.2395421528889505,-6.811597617692049,-0.6838355498143498,0.2394290590557236,-7.256004108450674,sigma,0.6,40.0,0.4,1.6824732562046965,4.440892098500626e-16,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,bilateral,36,1.0,0.7507956422439133,0.0021098039890823555,4.336778249035327,3.994518784858067,4.336778249035327,3.9945168785371905,-7.892021323741705,7.995868282765262,7.995868282765239,38.60008721172534,39.95118058211048,1.3510933703851424,-3.698369263898136,-2.897055923386873,-6.7356702465185325,-0.6681947437880302,-0.48815633343513926,-7.8920213237417025,sigma,0.6,40.0,0.4,1.6824732562046965,-2.195910120406097e-11,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,bilateral,36,1.326,0.6756514587578325,0.0021098039890823555,4.184726136567193,3.8333086095153623,4.184726136567193,3.833299700873009,-8.397623060229797,8.381260761025477,7.955503883426318,38.60008721172534,41.520828722211924,2.920741510486585,-4.365855055297139,-3.4199197933160925,-6.707031454034781,-0.6622119816838027,-1.0283796245112191,-8.397623060229801,sigma,0.6,40.0,0.4,1.6824732562046965,4.440892098500626e-16,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,bilateral,36,1.5,0.646241203480732,0.0021098039890823555,4.128151606492669,3.7705504401683485,4.128151606492669,3.7705358032748144,-8.662500809366913,8.579739352175908,7.941020156612466,38.60008721172537,42.34388012553407,3.7437929138086967,-4.715625676986856,-3.6939067803063703,-6.696758575536626,-0.6600554930081874,-1.305686740822103,-8.662500809366916,sigma,0.6,40.0,0.4,1.6824732562046965,-5.551115123125783e-15,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,bilateral,36,2.0,0.5872009385335931,0.0021098039890823555,4.017889400719232,3.640067847969504,4.017889400719232,3.640029632976827,-9.403483149190105,9.123766783229016,7.91325165974639,38.600087211725366,44.64937507328459,6.049287861559227,-5.694411457523248,-4.460622308393212,-6.677067814540221,-0.6559070870938184,-2.0705082475560626,-9.403483149190102,sigma,0.6,40.0,0.4,1.6824732562046965,2.90878432451791e-14,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,40,1.326,0.6770893318894414,0.003164705983623533,4.253122694480624,4.202577002511726,4.253122694480624,4.202576843941487,-1.1884371930885762,1.1098740167398757,1.0545366447951787,38.60008721172536,38.98975831500081,0.38967110327545185,0.8392980453684005,0.6574501355385804,-2.1698662496706542,1.126334034484858,-0.1449049779027783,-1.1884371930885747,efficiency,0.4,40.0,0.4,1.6824732562046965,2.4424906541753444e-15,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,40,1.326,0.6766504686787346,0.0021098039890823555,4.268422256052508,4.19860031522371,4.268422256052508,4.198600012622606,-1.6357786704394695,1.5337648709667917,1.4572024376819703,38.60008721172536,39.13838502425154,0.5382978125261839,0.27630057651782125,0.21643545160562666,-2.1887591842589864,0.752486152211766,-0.19950563839224886,-1.6357786704394692,efficiency,0.6,40.0,0.4,1.6824732562046965,1.9984014443252818e-15,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,40,1.326,0.6762074931033315,0.0010549019945411775,4.283899837267532,4.194580466739494,4.283899837267532,4.194579971511928,-2.0850013754058594,1.9628697211186097,1.8647712466106414,38.60008721172534,39.28872328167036,0.68863606994502,-0.2890085676847798,-0.22639004468641089,-2.2076645297171567,0.37703042158560385,-0.25436726727430364,-2.0850013754058567,efficiency,0.8,40.0,0.4,1.6824732562046965,2.220446049250313e-16,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,40,1.326,0.6757603959108988,0.0,4.2995567632993525,4.190517208413316,4.2995567632993525,4.19051647033611,-2.5360650152776,2.3972342385487844,2.277285204002677,38.60008721172536,39.440781811306344,0.8406945995809878,-0.8565775678997658,-0.6709857615214833,-2.2265796354101415,0.0,-0.30948537986745783,-2.5360650152775994,efficiency,1.0,40.0,0.4,1.6824732562046965,2.220446049250313e-16,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,40,1.326,0.6769191985313766,0.0011155514023328946,4.259049795470004,4.191709573473219,4.259049795470004,4.1917092910140505,-1.5811090555552854,1.4817796779805326,1.4078232224441711,38.60008721172534,39.120161279030164,0.5200740673048265,0.34510139935384104,0.27032942949384214,-2.185579738988153,0.7973010266485443,-0.1928303432156774,-1.5811090555552865,peak,0.6,38.0,0.4,1.6824732562046965,-2.220446049250313e-16,44.0,Conditional base44 hourly mapping; not an identified set
