case,experiment,input_kind,efficiency_mode,h0,h1,sector,sigma_sub,omega,eta_I,e_q,peak,hours_mixing,kappa,A_req_pct,A_req_frozen_pct,dY_pct,dInf_pp,dGHH_pct,CE_pct,classification
13,CES_grid,reprocessed,bilateral,120.0,40,agriculture,1.326,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,-1.0442220341062458,-0.9402522509767364,1.4775450711026261,-0.39823511911639686,4.884050874305689,3.8258398515394565,sensitivity_not_identified_set
13,CES_grid,reprocessed,bilateral,120.0,40,industry,1.326,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,0.782498412142929,0.7492245823685684,-0.8084571603018675,0.23855376793645577,2.7147921914165827,2.1265872166096567,sensitivity_not_identified_set
13,CES_grid,reprocessed,bilateral,120.0,40,services,1.326,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,-0.08116703579759132,-0.07921796730080422,0.08225592818169591,-0.01872715247934198,4.358452646024524,3.4141212393858775,sensitivity_not_identified_set
13,CES_grid,reprocessed,bilateral,120.0,40,AGGREGATE,1.326,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,0.039556015344643924,0.060286366480988285,-0.04123751615209281,0.005210060082427859,4.003372870569502,3.1359754152794435,sensitivity_not_identified_set
13,CES_grid,reprocessed,bilateral,120.0,36,agriculture,1.326,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,5.04539027433768,4.530853320199357,-6.638928020786949,1.8033975504565314,-3.646294793551482,-2.8562642549486608,sensitivity_not_identified_set
13,CES_grid,reprocessed,bilateral,120.0,36,industry,1.326,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,7.393260929032919,7.077372585412456,-7.178490004978222,2.232186000117159,-1.4975391265513869,-1.1730723157985865,sensitivity_not_identified_set
13,CES_grid,reprocessed,bilateral,120.0,36,services,1.326,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,5.981632567935113,5.840673292971754,-5.718144880062315,1.3698921834368605,0.8587168254160215,0.6726615132425502,sensitivity_not_identified_set
13,CES_grid,reprocessed,bilateral,120.0,36,AGGREGATE,1.326,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,6.231055530749807,6.046269782500002,-6.11527420881024,1.5793076643936255,0.014748558819513907,0.011553037741952562,sensitivity_not_identified_set
13,CES_grid,reprocessed,flat_below,120.0,40,agriculture,1.326,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,-1.0317737910233826,-0.9287628613995125,1.4561112834384327,-0.3927550594943985,4.857086634915956,3.8047178640174986,sensitivity_not_identified_set
13,CES_grid,reprocessed,flat_below,120.0,40,industry,1.326,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,0.7755094341878932,0.7426505339228839,-0.800944238824064,0.2359370867873134,2.724273500513007,2.134014242068522,sensitivity_not_identified_set
13,CES_grid,reprocessed,flat_below,120.0,40,services,1.326,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,-0.07855581015002722,-0.07670558270231886,0.07956203412886609,-0.01801001586325124,4.3550531642226415,3.4114583119744024,sensitivity_not_identified_set
13,CES_grid,reprocessed,flat_below,120.0,40,AGGREGATE,1.326,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,0.03898850049710578,0.059189944840354336,-0.04060891824269053,0.005605302427524883,4.004209267398256,3.1366305927953,sensitivity_not_identified_set
13,CES_grid,reprocessed,flat_below,120.0,36,agriculture,1.326,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,3.4991364390040802,3.143463244407152,-4.677059180273336,1.2691630666607612,-1.1397834047504607,-0.8928303337211941,sensitivity_not_identified_set
13,CES_grid,reprocessed,flat_below,120.0,36,industry,1.326,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,5.7052314174019125,5.462610870413198,-5.623487553523098,1.723320936583389,0.5006313988064803,0.39216126239840965,sensitivity_not_identified_set
13,CES_grid,reprocessed,flat_below,120.0,36,services,1.326,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,4.337944308430419,4.2372427403037705,-4.209100621971562,0.9890635662197833,2.7878876942929796,2.1838453605295003,sensitivity_not_identified_set
13,CES_grid,reprocessed,flat_below,120.0,36,AGGREGATE,1.326,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,4.581772283326591,4.4504982874278065,-4.563708819545331,1.160639684109499,2.000322780907424,1.5669195117108154,sensitivity_not_identified_set
14,CES_grid,reprocessed,bilateral,120.0,40,agriculture,1.326,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,-1.0243973926248984,-0.920399385666959,1.4226249943639857,-0.3856193819062881,4.814856483136362,3.7716375784568172,sensitivity_not_identified_set
14,CES_grid,reprocessed,bilateral,120.0,40,industry,1.326,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,0.766486030662894,0.7366449843340561,-0.7848351927158381,0.22303690577468727,2.7442976387056435,2.1496998169860873,sensitivity_not_identified_set
14,CES_grid,reprocessed,bilateral,120.0,40,services,1.326,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,-0.07951436632732678,-0.07795621717153756,0.08019574753252989,-0.01728439131312709,4.3559021596788705,3.412123358415115,sensitivity_not_identified_set
14,CES_grid,reprocessed,bilateral,120.0,40,AGGREGATE,1.326,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,0.03822306273844056,0.058968408638526704,-0.03958472455567463,0.004026247994914911,4.005469449686131,3.1376177355874697,sensitivity_not_identified_set
14,CES_grid,reprocessed,bilateral,120.0,36,agriculture,1.326,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,4.945172376565199,4.431661771107365,-6.400048331006469,1.748817434220884,-3.3411372432586655,-2.6172241738859547,sensitivity_not_identified_set
14,CES_grid,reprocessed,bilateral,120.0,36,industry,1.326,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,7.234948861250179,6.953556358616542,-6.968955371695329,2.0844983246359083,-1.2262553710700819,-0.9605667073382307,sensitivity_not_identified_set
14,CES_grid,reprocessed,bilateral,120.0,36,services,1.326,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,5.854550703175354,5.743954482826563,-5.575513369501294,1.261739676215673,1.0415775672636989,0.8159024276898976,sensitivity_not_identified_set
14,CES_grid,reprocessed,bilateral,120.0,36,AGGREGATE,1.326,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,6.098388262893106,5.942324978571878,-5.95205250572266,1.4671174135563791,0.22448960763641396,0.17585019264852428,sensitivity_not_identified_set
14,CES_grid,reprocessed,flat_below,120.0,40,agriculture,1.326,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,-1.0120681033256251,-0.9090646981232076,1.4018544742172345,-0.3802911533110076,4.788727928855075,3.7511702109364755,sensitivity_not_identified_set
14,CES_grid,reprocessed,flat_below,120.0,40,industry,1.326,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,0.7596039610436867,0.7301607927040488,-0.77754213921164,0.22057125554068024,2.7535045915100453,2.1569119300162023,sensitivity_not_identified_set
14,CES_grid,reprocessed,flat_below,120.0,40,services,1.326,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,-0.07694783195798527,-0.07547871407432849,0.07757024996601913,-0.016617065168983425,4.3525872465824,3.4095266764895467,sensitivity_not_identified_set
14,CES_grid,reprocessed,flat_below,120.0,40,AGGREGATE,1.326,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,0.037658104512972024,0.05787978729128174,-0.03896869821303772,0.00440507934247325,4.006288358109197,3.138259213852204,sensitivity_not_identified_set
14,CES_grid,reprocessed,flat_below,120.0,36,agriculture,1.326,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,3.4300013315352373,3.0749597153759245,-4.50693727971796,1.2302258659423915,-0.9224607074672428,-0.7225942208493403,sensitivity_not_identified_set
14,CES_grid,reprocessed,flat_below,120.0,36,industry,1.326,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,5.584155631954157,5.367856883741284,-5.45930705253086,1.6096030434151976,0.7131417522614318,0.5586277059381216,sensitivity_not_identified_set
14,CES_grid,reprocessed,flat_below,120.0,36,services,1.326,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,4.246332422872845,4.167504124558419,-4.104067335175621,0.91116679541689,2.922531144649097,2.2893160633084593,sensitivity_not_identified_set
14,CES_grid,reprocessed,flat_below,120.0,36,AGGREGATE,1.326,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,4.4846746493109935,4.374466906213148,-4.44162015205568,1.078358793441786,2.1572073031453,1.6898123874638182,sensitivity_not_identified_set
15,CES_grid,reprocessed,bilateral,120.0,40,agriculture,1.326,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,-1.1784793236744417,-1.0822065169258654,1.9260944296894955,-0.5011635530064451,5.4491901403529,4.268532276609772,sensitivity_not_identified_set
15,CES_grid,reprocessed,bilateral,120.0,40,industry,1.326,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,0.8868775014544639,0.8360467821965312,-1.013285680635534,0.3770700244432934,2.459113179381428,1.926305323848785,sensitivity_not_identified_set
15,CES_grid,reprocessed,bilateral,120.0,40,services,1.326,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,-0.09207190405600141,-0.08786639840773214,0.10020055378687776,-0.03193274334783447,4.380632717551883,3.4314956287489746,sensitivity_not_identified_set
15,CES_grid,reprocessed,bilateral,120.0,40,AGGREGATE,1.326,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,0.05086750450344901,0.06959651240123765,-0.057554968315842725,0.016276980568591393,3.98269874899452,3.119780686712374,sensitivity_not_identified_set
15,CES_grid,reprocessed,bilateral,120.0,36,agriculture,1.326,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,5.7285804432405385,5.244709554829408,-8.565554662182162,2.242554044234446,-6.107463022074947,-4.784179367292042,sensitivity_not_identified_set
15,CES_grid,reprocessed,bilateral,120.0,36,industry,1.326,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,8.432887522095388,7.936754111344269,-9.005239615507321,3.5505749882049518,-3.8634380153170986,-3.0263597786650607,sensitivity_not_identified_set
15,CES_grid,reprocessed,bilateral,120.0,36,services,1.326,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,6.825523865569294,6.506953493986245,-6.973947960315085,2.3680226131512105,-0.7516238737273365,-0.588772034419747,sensitivity_not_identified_set
15,CES_grid,reprocessed,bilateral,120.0,36,AGGREGATE,1.326,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,7.114369691285138,6.764852173217628,-7.534379243138689,2.600677042524607,-1.8092967726347786,-1.4172824718972434,sensitivity_not_identified_set
15,CES_grid,reprocessed,flat_below,120.0,40,agriculture,1.326,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,-1.1653149710828425,-1.069722025084785,1.8995949294500436,-0.49452330829474755,5.415843408038426,4.2424106696301,sensitivity_not_identified_set
15,CES_grid,reprocessed,flat_below,120.0,40,industry,1.326,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,0.8792360303807367,0.8288717071705642,-1.0038919068565577,0.37313834067927987,2.470940504744942,1.9355700620502045,sensitivity_not_identified_set
15,CES_grid,reprocessed,flat_below,120.0,40,services,1.326,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,-0.08917761380660139,-0.08511942040597686,0.09691311801833802,-0.030766539351628763,4.376500279798791,3.428258552509053,sensitivity_not_identified_set
15,CES_grid,reprocessed,flat_below,120.0,40,AGGREGATE,1.326,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,0.05026553950975288,0.06845816231515478,-0.0567794790068743,0.01681391790437914,3.9837349708503,3.120592393832735,sensitivity_not_identified_set
15,CES_grid,reprocessed,flat_below,120.0,36,agriculture,1.326,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,3.9699785679908617,3.6360596115130317,-6.054619114771908,1.5838060053374736,-2.8995474929765064,-2.271312202831597,sensitivity_not_identified_set
15,CES_grid,reprocessed,flat_below,120.0,36,industry,1.326,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,6.499202046915342,6.119501032320684,-7.053377653534632,2.739169206830999,-1.3508412392338716,-1.0581589707331993,sensitivity_not_identified_set
15,CES_grid,reprocessed,flat_below,120.0,36,services,1.326,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,4.945944814001568,4.717278921072765,-5.131372220057672,1.7069914955973597,1.6053691441456388,1.2575391629140837,sensitivity_not_identified_set
15,CES_grid,reprocessed,flat_below,120.0,36,AGGREGATE,1.326,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,5.228337394903049,4.975656432809594,-5.62365544595912,1.90902570084987,0.6379179213334136,0.49970237171117404,sensitivity_not_identified_set
16,CES_grid,reprocessed,bilateral,120.0,40,agriculture,1.326,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,-1.1580814742044643,-1.0597404737939686,1.847802488400463,-0.48321107639643923,5.350547238813223,4.191262003737025,sensitivity_not_identified_set
16,CES_grid,reprocessed,bilateral,120.0,40,industry,1.326,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,0.8716443606475055,0.8226604194487397,-0.9758156619857572,0.35133597307115405,2.505869040379602,1.9629307482973548,sensitivity_not_identified_set
16,CES_grid,reprocessed,bilateral,120.0,40,services,1.326,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,-0.09046709207716219,-0.08653975951378179,0.09689853886485356,-0.029439313199208783,4.376554832945261,3.4283012858071205,sensitivity_not_identified_set
16,CES_grid,reprocessed,bilateral,120.0,40,AGGREGATE,1.326,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,0.048862432925878,0.06813754749992462,-0.05434021151795587,0.014161118013528151,3.98676912143145,3.1229691451213024,sensitivity_not_identified_set
16,CES_grid,reprocessed,bilateral,120.0,36,agriculture,1.326,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,5.624288607098182,5.131191917900058,-8.232420112662385,2.166747083875886,-5.681900073611349,-4.450821724328891,sensitivity_not_identified_set
16,CES_grid,reprocessed,bilateral,120.0,36,industry,1.326,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,8.280289317985257,7.8037019227722215,-8.670148738378359,3.3060775044282673,-3.4293723466553683,-2.6863416715467054,sensitivity_not_identified_set
16,CES_grid,reprocessed,bilateral,120.0,36,services,1.326,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,6.700727227674119,6.4043686178654635,-6.741162641083398,2.1787332455547648,-0.4530792750085251,-0.35491209875667795,sensitivity_not_identified_set
16,CES_grid,reprocessed,bilateral,120.0,36,AGGREGATE,1.326,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,6.98327107917851,6.653938635650092,-7.273796623796236,2.4086786816871486,-1.4743064265020407,-1.1548733674265985,sensitivity_not_identified_set
16,CES_grid,reprocessed,flat_below,120.0,40,agriculture,1.326,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,-1.1450160413033372,-1.0474004801320103,1.822141984597958,-0.4767629926510697,5.318257586103936,4.165968442448084,sensitivity_not_identified_set
16,CES_grid,reprocessed,flat_below,120.0,40,industry,1.326,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,0.864093308820002,0.8155758298328708,-0.9667619399067018,0.3476441268370545,2.51727229874527,1.9718633006837953,sensitivity_not_identified_set
16,CES_grid,reprocessed,flat_below,120.0,40,services,1.326,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,-0.08761310718704562,-0.08382825761360513,0.09371981700325716,-0.028356896741527082,4.372556559514591,3.425169304953097,sensitivity_not_identified_set
16,CES_grid,reprocessed,flat_below,120.0,40,AGGREGATE,1.326,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,0.0482683163434805,0.06700429236867755,-0.053596093961116864,0.014672329241965931,3.9877630756548994,3.123747742596338,sensitivity_not_identified_set
16,CES_grid,reprocessed,flat_below,120.0,36,agriculture,1.326,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,3.898152208025696,3.557774318507101,-5.81571397431595,1.5293181861959049,-2.594357964228545,-2.032247071979027,sensitivity_not_identified_set
16,CES_grid,reprocessed,flat_below,120.0,36,industry,1.326,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,6.382792024399131,6.017887789001786,-6.79117982843308,2.550589021108535,-1.011274638859593,-0.792165133773348,sensitivity_not_identified_set
16,CES_grid,reprocessed,flat_below,120.0,36,services,1.326,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,4.856070798838208,4.643412720191331,-4.960703626825125,1.5709039216885268,1.8242246897946832,1.4289760070058353,sensitivity_not_identified_set
16,CES_grid,reprocessed,flat_below,120.0,36,AGGREGATE,1.326,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,5.132360340288411,4.894649921270666,-5.429196277085402,1.7683700857437257,0.8879042756344016,0.6955250159136146,sensitivity_not_identified_set
17,CES_grid,reprocessed,bilateral,120.0,40,agriculture,1.326,0.7,0.5,0.6,40.0,0.0,0.0021098039890823555,-1.1416408190606853,-1.0418780676641926,1.7876832002898357,-0.4694229650909154,5.27480088851113,4.131927362667052,sensitivity_not_identified_set
17,CES_grid,reprocessed,bilateral,120.0,40,industry,1.326,0.7,0.5,0.6,40.0,0.0,0.0021098039890823555,0.8591701174812671,0.8119241350462492,-0.9475752568372187,0.33203735244405896,2.5411120163961605,1.990537746176992,sensitivity_not_identified_set
17,CES_grid,reprocessed,bilateral,120.0,40,services,1.326,0.7,0.5,0.6,40.0,0.0,0.0021098039890823555,-0.08915606094053175,-0.08547397286120528,0.09441729843513436,-0.027581669757553717,4.373489696297446,3.4259002620996655,sensitivity_not_identified_set
17,CES_grid,reprocessed,bilateral,120.0,40,AGGREGATE,1.326,0.7,0.5,0.6,40.0,0.0,0.0021098039890823555,0.047326737595665413,0.0669734449715742,-0.05197816875490702,0.012590195815498362,3.989760516470342,3.1253124045684344,sensitivity_not_identified_set
17,CES_grid,reprocessed,bilateral,120.0,36,agriculture,1.326,0.7,0.5,0.6,40.0,0.0,0.0021098039890823555,5.540356136720437,5.041081478546872,-7.975703241988641,2.1082980299823473,-5.3539569334176385,-4.19393293117715,sensitivity_not_identified_set
17,CES_grid,reprocessed,bilateral,120.0,36,industry,1.326,0.7,0.5,0.6,40.0,0.0,0.0021098039890823555,8.155561782614406,7.697135619679352,-8.417773759083403,3.122501450985826,-3.102470513148975,-2.430268568633364,sensitivity_not_identified_set
17,CES_grid,reprocessed,bilateral,120.0,36,services,1.326,0.7,0.5,0.6,40.0,0.0,0.0021098039890823555,6.598937207798672,6.322054617316963,-6.56671297591549,2.0379000771242497,-0.22935889844459806,-0.1796644704482685,sensitivity_not_identified_set
17,CES_grid,reprocessed,bilateral,120.0,36,AGGREGATE,1.326,0.7,0.5,0.6,40.0,0.0,0.0021098039890823555,6.8765099477604785,6.56501219711727,-7.0777744086649825,2.26533340052949,-1.2223227347322598,-0.9574861422069367,sensitivity_not_identified_set
17,CES_grid,reprocessed,flat_below,120.0,40,agriculture,1.326,0.7,0.5,0.6,40.0,0.0,0.0021098039890823555,-1.1286576588241282,-1.0296564496673044,1.7626799018586103,-0.4631253908764288,5.243339272986061,4.107282430505748,sensitivity_not_identified_set
17,CES_grid,reprocessed,flat_below,120.0,40,industry,1.326,0.7,0.5,0.6,40.0,0.0,0.0021098039890823555,0.8516943217389938,0.8049126924349892,-0.9387791001495338,0.32852665672921666,2.5521940530016267,1.999218674851274,sensitivity_not_identified_set
17,CES_grid,reprocessed,flat_below,120.0,40,services,1.326,0.7,0.5,0.6,40.0,0.0,0.0021098039890823555,-0.0863353558501756,-0.0827911053685515,0.09132044195134803,-0.026561949983011646,4.369592475310392,3.42284743899314,sensitivity_not_identified_set
17,CES_grid,reprocessed,flat_below,120.0,40,AGGREGATE,1.326,0.7,0.5,0.6,40.0,0.0,0.0021098039890823555,0.04673812435618263,0.06584463935346285,-0.05125649250709019,0.013081992644503604,3.990724142099916,3.1260672446449345,sensitivity_not_identified_set
17,CES_grid,reprocessed,flat_below,120.0,36,agriculture,1.326,0.7,0.5,0.6,40.0,0.0,0.0021098039890823555,3.840334810246193,3.495618586951843,-5.631816312513848,1.48735689570193,-2.3594377598053398,-1.8482262451808493,sensitivity_not_identified_set
17,CES_grid,reprocessed,flat_below,120.0,36,industry,1.326,0.7,0.5,0.6,40.0,0.0,0.0021098039890823555,6.287608061804328,5.936478712224003,-6.593699193937508,2.409073126944322,-0.7555361966741803,-0.5918366873947746,sensitivity_not_identified_set
17,CES_grid,reprocessed,flat_below,120.0,36,services,1.326,0.7,0.5,0.6,40.0,0.0,0.0021098039890823555,4.78275473522638,4.584131174363404,-4.83272858195698,1.4696458641414833,1.988325815370507,1.5575218887068971,sensitivity_not_identified_set
17,CES_grid,reprocessed,flat_below,120.0,36,AGGREGATE,1.326,0.7,0.5,0.6,40.0,0.0,0.0021098039890823555,5.054205808297141,4.8296881720346185,-5.282872210888434,1.6633599221451523,1.0760019992646561,0.842868232757314,sensitivity_not_identified_set
18,CES_grid,reprocessed,bilateral,120.0,40,agriculture,1.6,0.55,0.3,0.6,40.0,0.0,0.0021098039890823555,-1.04148456112374,-0.8655244646058713,1.4321585356588562,-0.48547539759843383,4.819773384486002,3.7754891511807007,sensitivity_not_identified_set
18,CES_grid,reprocessed,bilateral,120.0,40,industry,1.6,0.55,0.3,0.6,40.0,0.0,0.0021098039890823555,0.8062749066803487,0.7468932965725816,-0.8378585020216489,0.3630222304616737,2.6824740758003736,2.101271359376959,sensitivity_not_identified_set
18,CES_grid,reprocessed,bilateral,120.0,40,services,1.6,0.55,0.3,0.6,40.0,0.0,0.0021098039890823555,-0.08372111577481522,-0.07981908453454922,0.08533795998830751,-0.03126066021351681,4.361696239300213,3.4166620541185,sensitivity_not_identified_set
18,CES_grid,reprocessed,bilateral,120.0,40,AGGREGATE,1.6,0.55,0.3,0.6,40.0,0.0,0.0021098039890823555,0.04437909241359339,0.0625011437560774,-0.046427049605946014,0.015072252902076366,3.9968894559421444,3.1308967404880135,sensitivity_not_identified_set
18,CES_grid,reprocessed,bilateral,120.0,36,agriculture,1.6,0.55,0.3,0.6,40.0,0.0,0.0021098039890823555,5.001448427512267,4.142097204252626,-6.369322796581911,2.1710873710809486,-3.3034953657028634,-2.5877380364672424,sensitivity_not_identified_set
18,CES_grid,reprocessed,bilateral,120.0,36,industry,1.6,0.55,0.3,0.6,40.0,0.0,0.0021098039890823555,7.588843024651437,7.034767722524027,-7.400213623256535,3.385433753763112,-1.8102310704724038,-1.4180143385367165,sensitivity_not_identified_set
18,CES_grid,reprocessed,bilateral,120.0,36,services,1.6,0.55,0.3,0.6,40.0,0.0,0.0021098039890823555,6.150152310080914,5.872836788734737,-5.905986135440077,2.2915863981761264,0.6122647930043115,0.4796074211867106,sensitivity_not_identified_set
18,CES_grid,reprocessed,bilateral,120.0,36,AGGREGATE,1.6,0.55,0.3,0.6,40.0,0.0,0.0021098039890823555,6.389745952206893,6.0319744533213315,-6.2833243680878725,2.506452585537006,-0.21091164779273153,-0.1652141241043064,sensitivity_not_identified_set
18,CES_grid,reprocessed,flat_below,120.0,40,agriculture,1.6,0.55,0.3,0.6,40.0,0.0,0.0021098039890823555,-1.027341220177469,-0.8532094805586476,1.4068935260930449,-0.47850640333134686,4.788026466597089,3.75062073216772,sensitivity_not_identified_set
18,CES_grid,reprocessed,flat_below,120.0,40,industry,1.6,0.55,0.3,0.6,40.0,0.0,0.0021098039890823555,0.7985471487642837,0.7400455517024618,-0.8292538105163283,0.35888935139450906,2.6932856319017318,2.1097404116563565,sensitivity_not_identified_set
18,CES_grid,reprocessed,flat_below,120.0,40,services,1.6,0.55,0.3,0.6,40.0,0.0,0.0021098039890823555,-0.08089763250102022,-0.07722158868792572,0.08236317788317127,-0.03004004328989729,4.357965933691345,3.413739981391553,sensitivity_not_identified_set
18,CES_grid,reprocessed,flat_below,120.0,40,AGGREGATE,1.6,0.55,0.3,0.6,40.0,0.0,0.0021098039890823555,0.04388207254446552,0.06141384737847755,-0.04583968129959759,0.01563204172474464,3.997687624219099,3.131521972304961,sensitivity_not_identified_set
18,CES_grid,reprocessed,flat_below,120.0,36,agriculture,1.6,0.55,0.3,0.6,40.0,0.0,0.0021098039890823555,3.467970100487383,2.8727529907025984,-4.484435642362506,1.5318760114948593,-0.894863819806728,-0.7009766588486035,sensitivity_not_identified_set
18,CES_grid,reprocessed,flat_below,120.0,36,industry,1.6,0.55,0.3,0.6,40.0,0.0,0.0021098039890823555,5.8579659804608,5.431552715296761,-5.799134200993472,2.615260045640283,0.2534983102157526,0.19857367633567283,sensitivity_not_identified_set
18,CES_grid,reprocessed,flat_below,120.0,36,services,1.6,0.55,0.3,0.6,40.0,0.0,0.0021098039890823555,4.456596068642327,4.2591990548124015,-4.3428911065406695,1.65250392993459,2.612322967068499,2.0463196575369906,sensitivity_not_identified_set
18,CES_grid,reprocessed,flat_below,120.0,36,AGGREGATE,1.6,0.55,0.3,0.6,40.0,0.0,0.0021098039890823555,4.697170413857887,4.439798157770758,-4.687102306244661,1.8405159741295696,1.8344746811742974,1.4370051669198665,sensitivity_not_identified_set
19,CES_grid,reprocessed,bilateral,120.0,40,agriculture,1.6,0.55,0.4,0.6,40.0,0.0,0.0021098039890823555,-0.9983461143340477,-0.8249673516289913,1.3211561414188777,-0.4630900675571925,4.6796944542659435,3.6657606558416567,sensitivity_not_identified_set
19,CES_grid,reprocessed,bilateral,120.0,40,industry,1.6,0.55,0.4,0.6,40.0,0.0,0.0021098039890823555,0.768597552901018,0.7218154799469412,-0.7834123663398529,0.32867883795126285,2.7505408431802203,2.154590327157839,sensitivity_not_identified_set
19,CES_grid,reprocessed,bilateral,120.0,40,services,1.6,0.55,0.4,0.6,40.0,0.0,0.0021098039890823555,-0.07984142775859793,-0.07733819819827348,0.08046828939403117,-0.027917074288003052,4.355663958355452,3.411936767378437,sensitivity_not_identified_set
19,CES_grid,reprocessed,bilateral,120.0,40,AGGREGATE,1.6,0.55,0.4,0.6,40.0,0.0,0.0021098039890823555,0.04100910563094029,0.060045026124311285,-0.04226807042062575,0.01214085555016342,4.0021464636733395,3.135014729877449,sensitivity_not_identified_set
19,CES_grid,reprocessed,bilateral,120.0,36,agriculture,1.6,0.55,0.4,0.6,40.0,0.0,0.0021098039890823555,4.781857390917232,3.9406967405857474,-5.88956717678335,2.0772937097174204,-2.6906889151815787,-2.1077063168922368,sensitivity_not_identified_set
19,CES_grid,reprocessed,bilateral,120.0,36,industry,1.6,0.55,0.4,0.6,40.0,0.0,0.0021098039890823555,7.213804712637573,6.7874528871108675,-6.917307048079269,3.0620818965387766,-1.185436367799459,-0.9285918214429095,sensitivity_not_identified_set
19,CES_grid,reprocessed,bilateral,120.0,36,services,1.6,0.55,0.4,0.6,40.0,0.0,0.0021098039890823555,5.849612443024044,5.682072168873287,-5.567176709703525,2.040883895106221,1.0466072008480327,0.8198423073309589,sensitivity_not_identified_set
19,CES_grid,reprocessed,bilateral,120.0,36,AGGREGATE,1.6,0.55,0.4,0.6,40.0,0.0,0.0021098039890823555,6.077361430324091,5.824977581073321,-5.9030966596765655,2.2527591002533764,0.277571302753366,0.21743085382347002,sensitivity_not_identified_set
19,CES_grid,reprocessed,flat_below,120.0,40,agriculture,1.6,0.55,0.4,0.6,40.0,0.0,0.0021098039890823555,-0.9843455848882132,-0.8129853607532933,1.297380646126367,-0.4564119724343896,4.649827885582502,3.642365177039627,sensitivity_not_identified_set
19,CES_grid,reprocessed,flat_below,120.0,40,industry,1.6,0.55,0.4,0.6,40.0,0.0,0.0021098039890823555,0.7610776967373223,0.7151361458800798,-0.775343973254583,0.32489783326263844,2.7606824957416074,2.162534621664259,sensitivity_not_identified_set
