version,efficiency_mode,hours_cap,sigma_sub,omega,kappa,Y0,Y1,C0,C1,dY_pct,A_req_pct,A_req_frozen_pct,baseline_informality_pct,informality_pct,dInf_pp,dGHH_pct,CE_pct,hours_pct,efficiency_pct,reallocation_pct,decomposition_total_pct,dimension,eta_I,E_Q,h_star,hourly_ratio,passes_assumed_R_interval,restrictions_note,theta_36,theta_40,theta_44
sensitivity,flat_below,40,0.6,0.58,0.0021098039890823555,3.2134653562165845,3.1772515979661864,3.2134653562165845,3.1772514215621985,-1.1269378765929705,1.0473274806767963,0.9697537714635995,40.91580502215657,40.579468199891224,-0.33633682226534845,1.4327889857796192,1.1223513721940352,-1.480937535833961,0.5204976662285109,-0.16649800698752557,-1.1269378765929756,CES_grid,0.4,0.6,40.0,0.411793249360789,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,0.6,0.58,0.0021098039890823555,3.516113464436579,3.4742334558430863,3.516113464436579,3.4742332824746276,-1.1910880868061913,1.1169547351363995,1.055634811822781,40.915805022156555,40.578260927234695,-0.33754409492186,1.3509898808594807,1.0582754066732598,-1.6099611431407685,0.5653535724808035,-0.14648051614622523,-1.1910880868061902,CES_grid,0.5,0.6,40.0,0.4721479381714465,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,0.6,0.622,0.0021098039890823555,3.0899074738020484,3.054464027865042,3.0899074738020484,3.054463852007381,-1.1470714329641085,1.0692925432745914,0.9966434390923595,40.91580502215657,40.57874389631081,-0.33706112584575565,1.4071427513127222,1.1022618218616325,-1.5213710867544332,0.5345626096059815,-0.16026295581565944,-1.1470714329641112,CES_grid,0.33,0.6,40.0,0.4300239868708367,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,0.6,0.622,0.0021098039890823555,3.335886506035889,3.2957671250713405,3.335886506035889,3.295766952759279,-1.2026602491408855,1.1293859415854923,1.0711693586485271,40.915805022156576,40.57847888040923,-0.3373261417473461,1.3361996257859121,1.0466897068656313,-1.6332640714659605,0.5734471469703931,-0.14284332464532362,-1.202660249140891,CES_grid,0.4,0.6,40.0,0.4837579698346833,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,0.6,0.622,0.0021098039890823555,3.6297553153691418,3.5837041824099707,3.6297553153691418,3.5837040240208395,-1.2687117714018092,1.1992584624350044,1.1593390192720987,40.91580502215657,40.586671940601846,-0.3291330815547222,1.2512411735723474,0.9801389192983389,-1.7653206760150515,0.6192682892440815,-0.12265938463083674,-1.2687117714018066,CES_grid,0.5,0.6,40.0,0.5541779885046848,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,0.6,0.66,0.0021098039890823555,3.216736073645294,3.177527455446149,3.216736073645294,3.177527284832085,-1.2188944725798678,1.1467405175319856,1.092950215392774,40.91580502215657,40.57897679347106,-0.3368282286855151,1.315436112487308,1.0304249547817246,-1.6659187155424318,0.5847847560881988,-0.13776051312563362,-1.2188944725798667,CES_grid,0.33,0.6,40.0,0.5004215916309277,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,0.6,0.66,0.0021098039890823555,3.4570242797664097,3.4129047434022866,3.4570242797664097,3.4129045878395377,-1.276228709828564,1.2070708448465917,1.1691955718992508,40.91580502215658,40.58874544717584,-0.32705957498074256,1.2414833436256176,0.9724952858400671,-1.7800618991722095,0.6243785260961485,-0.12054533675250517,-1.2762287098285663,CES_grid,0.4,0.6,40.0,0.5625645590967809,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,0.6,0.66,0.0021098039890823555,3.7414314680564242,3.6910594637079437,3.7414314680564242,3.691059334479239,-1.3463297344491365,1.2784508421630258,1.2586296264356145,40.91580502215665,40.609446719033016,-0.30635830312363277,1.1503809600435912,0.9011317520341465,-1.9136211791659297,0.6706361308011989,-0.10334468608440747,-1.346329734449138,CES_grid,0.5,0.6,40.0,0.6440139663608659,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.0,0.58,0.0021098039890823555,3.4633877679151936,3.4088203632145078,3.4633877679151936,3.408820346682599,-1.5755499631371905,1.5397795704474637,1.5397795704474415,40.91580502215649,40.965536905368005,0.04973188321151789,0.8300055863539801,0.6501710426439511,-2.324869994894178,0.8084401021355866,-0.059120070378602035,-1.575549963137193,CES_grid,0.33,0.6,40.0,0.9960614299692003,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.0,0.58,0.0021098039890823555,3.6501372163501653,3.5926273632472965,3.6501372163501653,3.5926273467091114,-1.5755531831861957,1.5397795704474415,1.5397795704474415,40.91580502215649,40.965554043068714,0.04974902091222089,0.8300001702097807,0.6501667999976615,-2.3248699948941707,0.8084401021355877,-0.059123290427607264,-1.5755531831861902,CES_grid,0.4,0.6,40.0,0.9960614299692003,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.0,0.58,0.0021098039890823555,3.879409494513757,3.8182871977626966,3.879409494513757,3.8182871812176282,-1.5755567139148163,1.5397795704474637,1.5397795704474637,40.9158050221565,40.965572834595385,0.049767812438883396,0.8299942314879056,0.6501621479988595,-2.3248699948941836,0.8084401021355764,-0.05912682115620815,-1.5755567139148152,CES_grid,0.5,0.6,40.0,0.9960614299692009,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.0,0.622,0.0021098039890823555,3.6222020190031765,3.56064936032747,3.6222020190031765,3.5606493153497807,-1.6993160059207812,1.652197098645658,1.6521970986456802,40.91580502215657,41.02508132391178,0.10927630175520675,0.6673618357527739,0.5227667713396728,-2.4911086887812552,0.8657654637427041,-0.07397278088223044,-1.6993160059207817,CES_grid,0.33,0.6,40.0,1.186877795863687,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.0,0.622,0.0021098039890823555,3.7975188051935236,3.7329866924553867,3.7975188051935236,3.732986647461928,-1.699323059306046,1.6521970986456802,1.652197098645658,40.915805022156576,41.02510712911593,0.1093021069593525,0.6673508915382993,0.5227581983716678,-2.491108688781269,0.865765463742736,-0.07397983426750945,-1.6993230593060427,CES_grid,0.4,0.6,40.0,1.1868777958636878,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.0,0.622,0.0021098039890823555,4.011536271404392,3.9433669985100224,4.011536271404392,3.943366953499172,-1.6993308369240845,1.652197098645658,1.652197098645658,40.91580502215659,41.02513558408481,0.109330561928217,0.6673388236055645,0.5227487451576922,-2.491108688781264,0.8657654637427251,-0.07398761188554553,-1.6993308369240847,CES_grid,0.5,0.6,40.0,1.186877795863688,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.0,0.66,0.0021098039890823555,3.7732839554743776,3.7045250668806533,3.7732839554743776,3.704524975225605,-1.8222558759185659,1.7540154367695848,1.7540154367695848,40.91580502215659,41.09021971508266,0.1744146929260726,0.5053353245998684,0.39584600426989697,-2.6412713176760723,0.9174912494000012,-0.09847580764249271,-1.8222558759185639,CES_grid,0.33,0.6,40.0,1.4001431459810523,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.0,0.66,0.0021098039890823555,3.9371609255251374,3.8654153174114705,3.9371609255251374,3.865415225727096,-1.8222676052820352,1.754015436769607,1.7540154367695848,40.91580502215659,41.09025323438541,0.17444821222881712,0.5053178645409508,0.39583232722374473,-2.6412713176760687,0.9174912493999928,-0.09848753700595918,-1.822267605282035,CES_grid,0.4,0.6,40.0,1.400143145981052,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.0,0.66,0.0021098039890823555,4.136188084433053,4.0608151311818474,4.136188084433053,4.060815039464966,-1.8222806050546714,1.7540154367695626,1.7540154367695626,40.91580502215659,41.090290384180946,0.1744853620243625,0.5052985134269106,0.3958171688510799,-2.6412713176760545,0.9174912494000186,-0.0985005367786325,-1.8222806050546685,CES_grid,0.5,0.6,40.0,1.400143145981052,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.116,0.58,0.0021098039890823555,3.5533908043416957,3.4932313796969483,3.5533908043416957,3.493231280678522,-1.6930145868346957,1.6548446151776863,1.6480501317095664,40.91580502215657,41.10884075247835,0.19303573032178334,0.668871269295712,0.5239491609483077,-2.4839193854205117,0.8625895816769952,-0.07168478309117368,-1.6930145868346904,CES_grid,0.33,0.6,40.0,1.181594660519051,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.116,0.58,0.0021098039890823555,3.7269710336760884,3.664440626049299,3.7269710336760884,3.6644405335504393,-1.6777808859199217,1.6412915811125472,1.6353324385532497,40.91580502215652,41.1011742944786,0.18536927232207234,0.6889169421336069,0.5396516046713253,-2.4651291357622034,0.8561095169776324,-0.06876126713534715,-1.6777808859199181,CES_grid,0.4,0.6,40.0,1.1580593455460002,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.116,0.58,0.0021098039890823555,3.941904310659831,3.876459824360849,3.941904310659831,3.8764597390325806,-1.6602251384439937,1.6254862948611004,1.6205078402283357,40.915805022156576,41.09244050193151,0.1766354797749392,0.7120101892198116,0.5577413148888525,-2.4432186773875033,0.8485525271492357,-0.06555898820572291,-1.6602251384439906,CES_grid,0.5,0.6,40.0,1.1313452543619054,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.116,0.622,0.0021098039890823555,3.713714340047139,3.645727473698501,3.713714340047139,3.645727301749752,-1.8306972514147368,1.7704391182961299,1.756722211264261,40.91580502215656,41.18228516287933,0.2664801407227746,0.48737444735671753,0.3817766504294287,-2.644246320863621,0.9178520610160957,-0.10430299156721552,-1.8306972514147406,CES_grid,0.33,0.6,40.0,1.4094455226889626,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.116,0.622,0.0021098039890823555,3.8753784476403377,3.8050544679313703,3.8753784476403377,3.8050543057683313,-1.8146351552268847,1.757575116475918,1.7446013492413703,40.915805022156576,41.17341888991074,0.2576138677541695,0.5085715205892224,0.39838102446155743,-2.6263848860105226,0.9116979875352103,-0.09994825675157094,-1.8146351552268833,CES_grid,0.4,0.6,40.0,1.3813792113569385,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.116,0.622,0.0021098039890823555,4.074631774922472,4.0014464305506126,4.074631774922472,4.00144627922395,-1.796121672203177,1.7425442076479447,1.7304471798726295,40.915805022156576,41.16330666974774,0.247501647591164,0.5329952422935917,0.41751293979664683,-2.605520540250676,0.904508475678735,-0.09510960763123663,-1.7961216722031779,CES_grid,0.5,0.6,40.0,1.3495216606294582,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.116,0.66,0.0021098039890823555,3.86483557004207,3.7888009453548923,3.86483557004207,3.788800674226646,-1.9673443619840691,1.873223610539121,1.8537863273112798,40.91580502215662,41.261661833787734,0.34585681163111226,0.3067351539247745,0.2402758705744067,-2.7870930413750825,0.9670464882169513,-0.14729780882593668,-1.967344361984068,CES_grid,0.33,0.6,40.0,1.6642820774411358,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.116,0.66,0.0021098039890823555,4.014817425271506,3.9365095285772496,4.014817425271506,3.936509271171772,-1.9504721734378894,1.8611449590858475,1.8423510055442405,40.915805022156576,41.251571164576085,0.335766142419508,0.3290622404988079,0.25776542172406613,-2.7702813312011263,0.961258869176527,-0.14144971141329163,-1.9504721734378907,CES_grid,0.4,0.6,40.0,1.6311515241324368,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.116,0.66,0.0021098039890823555,4.1989085252497675,4.117826613870721,4.1989085252497675,4.117826371739032,-1.9310235241245977,1.8470079840241294,1.8289760427950608,40.91580502215656,41.240053159794,0.32424813763743954,0.35478982959209077,0.2779186998471378,-2.7506121693070686,0.9544868286904463,-0.1348981835079744,-1.9310235241245965,CES_grid,0.5,0.6,40.0,1.5935451203661577,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.326,0.58,0.0021098039890823555,3.676486225087428,3.606990311088639,3.676486225087428,3.6069898813735133,-1.8902808209797173,1.8312604681629097,1.7892429215567773,40.915805022156675,41.378975261499704,0.46317023934303037,0.39595326053428115,0.3101633874185202,-2.6907763380702976,0.9329845811008103,-0.13248906401023303,-1.8902808209797204,CES_grid,0.33,0.6,40.0,1.49291209805378,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.326,0.58,0.0021098039890823555,3.8318587550774827,3.76105231282186,3.8318587550774827,3.7610519227705144,-1.8478353922048774,1.7977170940627785,1.7608301647628055,40.9158050221566,41.354614230248174,0.4388092080915784,0.45204211420450635,0.35409965612686334,-2.648908746969994,0.9185473083773592,-0.11747395361224269,-1.8478353922048774,CES_grid,0.4,0.6,40.0,1.4232706388691145,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.326,0.58,0.0021098039890823555,4.027055139573352,3.9545939364633456,4.027055139573352,3.954593588718195,-1.7993595964937104,1.7580219234462513,1.7273218271122603,40.91580502215659,41.32747488357302,0.41166986141643047,0.5160460745585933,0.40423609173756475,-2.5994975065685315,0.9015054665855287,-0.10136755651070685,-1.7993595964937095,CES_grid,0.5,0.6,40.0,1.3465367665324786,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.326,0.622,0.0021098039890823555,3.83686733647746,3.7580862394676813,3.83686733647746,3.758085633009373,-2.0532661179290534,1.949749540443979,1.8903524254479498,40.91580502215662,41.478213471409084,0.5624084492524661,0.18013555035076056,0.1411061811080958,-2.839545207083947,0.9842641324295945,-0.19798504327470154,-2.0532661179290543,CES_grid,0.33,0.6,40.0,1.7819302808408295,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.326,0.622,0.0021098039890823555,3.980082478232873,3.900144801822801,3.980082478232873,3.900144247565663,-2.0084427106034197,1.9187364957172548,1.8637498414396214,40.91580502215659,41.45016337236098,0.5343583502043947,0.23954895758316216,0.18764668344014374,-2.8004365339494455,0.9707867867717517,-0.1787929634257266,-2.00844271060342,CES_grid,0.4,0.6,40.0,1.6988569132306912,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.326,0.622,0.0021098039890823555,4.159425635977874,4.07801436347912,4.159425635977874,4.078013865306559,-1.9572719799235916,1.8818764898645313,1.8322505985202575,40.91580502215657,41.41893316366197,0.503128141505399,0.3073135114400464,0.24072891729470303,-2.754098408857488,0.954815187921894,-0.15798875898799541,-1.957271979923589,CES_grid,0.5,0.6,40.0,1.607317817706909,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.326,0.66,0.0021098039890823555,3.9862094475471768,3.8978874934263334,3.9862094475471768,3.897886672763926,-2.215687742529193,2.0525170912806923,1.9790732598818028,40.91580502215657,41.58594263033131,0.6701376081747423,-0.03562801494856404,-0.0279086117097085,-2.9698022789705014,1.0291362220841471,-0.27502168564283486,-2.2156877425291897,CES_grid,0.33,0.6,40.0,2.1052544928191925,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.326,0.66,0.0021098039890823555,4.117806629618702,4.0285199628260075,4.117806629618702,4.028519208288634,-2.168306451072033,2.024017980828363,1.9543699006628446,40.91580502215657,41.553643608967676,0.6378385868111014,0.02738350098525778,0.02145040910511859,-2.93356018713364,1.0166537293064346,-0.25139999324483225,-2.168306451072038,CES_grid,0.4,0.6,40.0,2.007170341391002,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.326,0.66,0.0021098039890823555,4.282132924202053,4.191595196397097,4.282132924202053,4.1915945133710695,-2.1143138106070603,1.990058574272524,1.9250166427283721,40.915805022156576,41.51781947000545,0.6020144478488754,0.0991102143283089,0.0776363345571753,-2.8904696028076913,1.0018099722912628,-0.22565418009063645,-2.1143138106070647,CES_grid,0.5,0.6,40.0,1.899085250587565,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.469,0.58,0.0021098039890823555,3.7393635534445493,3.663918201649576,3.7393635534445493,3.663917419808744,-2.017598736166648,1.9344498012771938,1.8578538394529165,40.91580502215657,41.56969084144775,0.6538858192911834,0.21852010060150062,0.1711740788045088,-2.791089488007572,0.9671222931153186,-0.19363154127439117,-2.0175987361666445,CES_grid,0.33,0.6,40.0,1.683716665729003,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.469,0.58,0.0021098039890823555,3.8854462912669705,3.8094218811451572,3.8854462912669705,3.8094211759194896,-1.9566455028007357,1.889930310024912,1.822384570835922,40.91580502215656,41.532044936923015,0.6162399147664477,0.2992754928189048,0.23443246937480877,-2.738884951863458,0.9491168389706311,-0.16687738990791212,-1.9566455028007388,CES_grid,0.4,0.6,40.0,1.5824288051490503,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.469,0.58,0.0021098039890823555,4.070570199358125,3.993740951505484,4.070570199358125,3.9937403274370644,-1.8874320817450996,1.8366735538517753,1.7802156450212214,40.91580502215657,41.49073245031857,0.5749274281619976,0.3908618883566908,0.30617514587940786,-2.6767659186450334,0.9276876388051909,-0.13835380190525612,-1.8874320817450987,CES_grid,0.5,0.6,40.0,1.4725209813817788,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.469,0.622,0.0021098039890823555,3.8989227682878376,3.813183926217363,3.8989227682878376,3.8131828869754267,-2.1990392517604485,2.0543176674339136,1.9542362109337796,40.91580502215657,41.689926180916466,0.774121158759894,-0.02250244354638719,-0.01762691411133663,-2.9327389907464365,1.0159611465275324,-0.2822614075415482,-2.1990392517604525,CES_grid,0.33,0.6,40.0,2.0096807992464427,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.469,0.622,0.0021098039890823555,4.032901860970855,3.9468318052850515,4.032901860970855,3.9468308623789756,-2.1341966319280536,2.0135594230797693,1.9213059976685765,40.91580502215656,41.64566521531502,0.7298601931584547,0.06373610393467467,0.049926614748828486,-2.8843769499629266,0.9992892552344862,-0.24910893719961436,-2.134196631928055,CES_grid,0.4,0.6,40.0,1.8888674552243547,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.469,0.622,0.0021098039890823555,4.202256019534868,4.115655892790815,4.202256019534868,4.115655052674153,-2.0608008255917465,1.9646356532759812,1.881960070353328,40.915805022156576,41.5975071608219,0.6817021386653188,0.1611977374493789,0.12627156100201348,-2.8265460586334035,0.9793494901204159,-0.2136042570787551,-2.0608008255917425,CES_grid,0.5,0.6,40.0,1.7577624927020878,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.469,0.66,0.0021098039890823555,4.046614011350708,3.950214245684217,4.046614011350708,3.9502129078524417,-2.3822327851406366,2.157585121843808,2.038108678888917,40.91580502215659,41.817203606983036,0.9013985848264405,-0.2663162070420443,-0.20861436218293475,-3.0557556677771687,1.0583561615762074,-0.38483327893966995,-2.3822327851406317,CES_grid,0.33,0.6,40.0,2.3743050407580135,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.469,0.66,0.0021098039890823555,4.169164060631512,4.072740531224609,4.169164060631512,4.072739310145514,-2.3127784851982414,2.1204500485577427,2.0077542106052837,40.91580502215657,41.772025942254906,0.8562209200983328,-0.17411724657539593,-0.1363918431507268,-3.011260993584464,1.0430241412564834,-0.3445416328702593,-2.31277848519824,CES_grid,0.4,0.6,40.0,2.2316722500063166,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,1.469,0.66,0.0021098039890823555,4.323726655783195,4.227121448296444,4.323726655783195,4.227120353458987,-2.2343042282179537,2.0754914853623907,1.9713281079377198,40.91580502215657,41.71506565066553,0.7992606285089576,-0.06948326736358283,-0.05442855943480654,-2.9578265326933675,1.0246084953142343,-0.30108619083882215,-2.2343042282179555,CES_grid,0.5,0.6,40.0,2.076879148285541,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,2.0,0.58,0.0021098039890823555,3.8890286399598932,3.7924345448695505,3.8890286399598932,3.7924317142190294,-2.4837589031316276,2.2540845899183592,2.0105280848929485,40.91580502215657,42.310755097451455,1.3949500752948818,-0.43455054802536314,-0.3403979292865345,-3.0138827647266933,1.042980228843547,-0.5128563672484833,-2.48375890313163,CES_grid,0.33,0.6,40.0,2.2524170987993926,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,2.0,0.58,0.0021098039890823555,4.013320234779269,3.9190735835577666,4.013320234779269,3.9190710213032096,-2.3483461500222402,2.1801329105804346,1.9613217822912254,40.91580502215656,42.232729079728976,1.3169240575724162,-0.25557065019690484,-0.2001970093209088,-2.9416236070575414,1.0180296912400675,-0.4247522342047675,-2.3483461500222416,CES_grid,0.4,0.6,40.0,2.0446391648303086,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,2.0,0.58,0.0021098039890823555,4.17469105151077,4.083017968359009,4.17469105151077,4.0830156976627965,-2.1959249683539017,2.0851923268057515,1.9013676455892137,40.91580502215657,42.13392581471536,1.2181207925587911,-0.0532539939542616,-0.04171562859750492,-2.8534811914633242,0.9875909786821386,-0.33003475557271866,-2.1959249683539044,CES_grid,0.5,0.6,40.0,1.8274503851103465,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,2.0,0.622,0.0021098039890823555,4.044490466689784,3.9337256576225954,4.044490466689784,3.933722289633872,-2.738659170529445,2.3693917004036225,2.0940841194328597,40.91580502215656,42.459676749365,1.5438717272084401,-0.771616024006061,-0.6044325521380811,-3.136414828681328,1.0852831323695862,-0.6875274742177023,-2.738659170529444,CES_grid,0.33,0.6,40.0,2.686631985550759,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,2.0,0.622,0.0021098039890823555,4.157227673433839,4.049231533952575,4.157227673433839,4.0492284656512965,-2.597792278046196,2.3092717115900996,2.049216785619068,40.915805022156526,42.37748182647182,1.4616768043152983,-0.5853447683013968,-0.45852006850276084,-3.070644920639502,1.0625777838539463,-0.5897251412606415,-2.5977922780461973,CES_grid,0.4,0.6,40.0,2.4389294463412328,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,2.0,0.622,0.0021098039890823555,4.303444645597913,4.198528076141049,4.303444645597913,4.198525334579551,-2.4379672122467166,2.23009261120628,1.9941713754205725,40.915805022156555,42.28487567201685,1.369070649860299,-0.37405776280129827,-0.2930119141943503,-2.9898712504454656,1.0346895488554724,-0.48278551065672526,-2.437967212246719,CES_grid,0.5,0.6,40.0,2.1799902937602473,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,2.0,0.66,0.0021098039890823555,4.186480359188433,4.061438873038258,4.186480359188433,4.061434949493558,-2.9867926138895218,2.4561879170989176,2.1655346166627343,40.915805022156505,42.606186915621095,1.690381893464593,-1.099857880556144,-0.8615553397689796,-3.2410255974220177,1.1213923720020367,-0.8671593884695404,-2.9867926138895213,CES_grid,0.33,0.6,40.0,3.172123029228404,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,2.0,0.66,0.0021098039890823555,4.288582359476401,4.16671127442668,4.288582359476401,4.166707677449794,-2.8417568985337316,2.4081914302420016,2.1248106242333087,40.91580502215656,42.52067249968349,1.6048674775269278,-0.9080025699361384,-0.7112686797833083,-3.1814206167228134,1.10081884008743,-0.7611551218983537,-2.841756898533737,CES_grid,0.4,0.6,40.0,2.879804909898846,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,2.0,0.66,0.0021098039890823555,4.420886228978993,4.302565946885744,4.420886228978993,4.30256270987377,-2.676392830868579,2.3438353499475983,2.0745522381229176,40.91580502215647,42.42377263158497,1.5079676094284955,-0.6893057745890027,-0.5399561900947186,-3.107791081086341,1.0754018198693618,-0.6440035696515953,-2.6763928308685743,CES_grid,0.5,0.6,40.0,2.574209569965355,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,36,0.6,0.58,0.0021098039890823555,2.9625717652315977,2.855014996822974,2.9625717652315977,2.855012977594316,-3.630520268602355,3.434197280712481,3.137486666148881,40.915805022156576,39.78757989776685,-1.1282251243897312,2.0416307951836683,1.5992774562272067,-3.5287394601246103,0.4866964866471089,-0.5884772951248494,-3.6305202686023508,CES_grid,0.33,0.6,40.0,0.3657526627007203,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,36,0.6,0.58,0.0021098039890823555,3.2134653562165845,3.0910226777135126,3.2134653562165845,3.0910206512765863,-3.8103002500463057,3.6423605166434836,3.3886301102964866,40.91580502215657,39.77523040624338,-1.1405746159131869,1.8137181087148588,1.4207458518266396,-3.8004236908312876,0.52285815322676,-0.532734712441777,-3.8103002500463043,CES_grid,0.4,0.6,40.0,0.411793249360789,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,36,0.6,0.58,0.0021098039890823555,3.516113464436579,3.3746980663338775,3.516113464436579,3.3746960753940978,-4.021923624849855,3.8856422290210135,3.688567485377958,40.915805022156555,39.77156156661682,-1.1442434555397396,1.5440403336040651,1.2094982613231844,-4.122906315161261,0.5655541645511103,-0.46457147423969997,-4.021923624849851,CES_grid,0.5,0.6,40.0,0.4721479381714465,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,36,0.6,0.622,0.0021098039890823555,3.0899074738020484,2.970118330502082,3.0899074738020484,2.9701163105100603,-3.876787389771552,3.719099733429232,3.482535278041632,40.91580502215657,39.772897506800746,-1.1429075153558232,1.7291377731886266,1.3544912556644242,-3.9016187747760687,0.536282519064323,-0.5114511340598046,-3.8767873897715504,CES_grid,0.33,0.6,40.0,0.4300239868708367,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,36,0.6,0.622,0.0021098039890823555,3.335886506035889,3.2004484765215935,3.335886506035889,3.200446497901758,-4.060031097258154,3.92908387701556,3.742828446016455,40.915805022156576,39.77239819195396,-1.1434068302026146,1.495281543059333,1.1713038753964775,-4.181016849003095,0.5732219757757094,-0.45223622403076885,-4.060031097258155,CES_grid,0.4,0.6,40.0,0.4837579698346833,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,36,0.6,0.622,0.0021098039890823555,3.6297553153691418,3.4745028708410675,3.6297553153691418,3.474501055694751,-4.277215157470893,4.17326023210125,4.050847957704695,40.91580502215657,39.801397500436494,-1.1144075217200733,1.214310079471107,0.9512095622523673,-4.509571090703255,0.6164284232342596,-0.38407249000189597,-4.277215157470891,CES_grid,0.5,0.6,40.0,0.5541779885046848,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,36,0.6,0.66,0.0021098039890823555,3.216736073645294,3.0844169780420776,3.216736073645294,3.0844150192226323,-4.113458256252544,3.989731768851845,3.8189114204579155,40.91580502215657,39.774234124028695,-1.141570898127875,1.4268386927907961,1.1176903093527903,-4.262380084985115,0.5839448478907507,-0.43502301915818137,-4.113458256252546,CES_grid,0.33,0.6,40.0,0.5004215916309277,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
